name,html_url,git_url,forks,stars,language,size,csharp_percent,csharp_lines,commit_count,default_branch
svenhb/GRBL-Plotter,https://github.com/svenhb/GRBL-Plotter,git://github.com/svenhb/GRBL-Plotter.git,164,553,C#,420167,0.977449991590767,3684660,2142,master
bitzhuwei/CSharpGL,https://github.com/bitzhuwei/CSharpGL,git://github.com/bitzhuwei/CSharpGL.git,245,548,C#,511555,0.9229051917590009,4399753,7787,master
webbju/android-plus-plus,https://github.com/webbju/android-plus-plus,git://github.com/webbju/android-plus-plus.git,86,535,C#,201187,0.9196765588101167,1718217,297,master
Unity-Technologies/Standard-Assets-Characters,https://github.com/Unity-Technologies/Standard-Assets-Characters,git://github.com/Unity-Technologies/Standard-Assets-Characters.git,158,534,C#,1101066,0.8576853106978823,410640,2961,master
gregsdennis/json-everything,https://github.com/gregsdennis/json-everything,git://github.com/gregsdennis/json-everything.git,68,534,C#,594547,0.9666180295629004,1676048,2220,master
SuRGeoNix/Flyleaf,https://github.com/SuRGeoNix/Flyleaf,git://github.com/SuRGeoNix/Flyleaf.git,63,528,C#,151714,0.8044375954576226,1702815,589,master
SPARK-inc/SPCRJointDynamics,https://github.com/SPARK-inc/SPCRJointDynamics,git://github.com/SPARK-inc/SPCRJointDynamics.git,68,527,C#,131190,0.3990150689840273,277264,114,master
UltravioletFramework/ultraviolet,https://github.com/UltravioletFramework/ultraviolet,git://github.com/UltravioletFramework/ultraviolet.git,36,526,C#,185498,0.9958802568402045,14128119,4086,main
Rufus31415/Simple-WebXR-Unity,https://github.com/Rufus31415/Simple-WebXR-Unity,git://github.com/Rufus31415/Simple-WebXR-Unity.git,79,525,C#,776251,0.5122647187000643,197476,178,master
Phong13/BulletSharpUnity3d,https://github.com/Phong13/BulletSharpUnity3d,git://github.com/Phong13/BulletSharpUnity3d.git,145,521,C#,159399,0.8402168282018397,2560933,266,master
dotnetcore/aspnetcore-doc-cn,https://github.com/dotnetcore/aspnetcore-doc-cn,git://github.com/dotnetcore/aspnetcore-doc-cn.git,135,521,C#,524314,0.8738007245555329,1965509,3154,dev
sunag/sea3d,https://github.com/sunag/sea3d,git://github.com/sunag/sea3d.git,90,519,C#,192560,0.3428520520569783,1560535,452,master
SparkDevNetwork/Rock,https://github.com/SparkDevNetwork/Rock,git://github.com/SparkDevNetwork/Rock.git,324,518,C#,2013234,0.8257731985763451,73148293,36304,develop
mcneel/rhino-developer-samples,https://github.com/mcneel/rhino-developer-samples,git://github.com/mcneel/rhino-developer-samples.git,312,515,C#,196907,0.39013465370448647,2584408,652,8
Pathoschild/StardewMods,https://github.com/Pathoschild/StardewMods,git://github.com/Pathoschild/StardewMods.git,316,515,C#,112566,1.0,2940515,4445,develop
JoeMayo/LinqToTwitter,https://github.com/JoeMayo/LinqToTwitter,git://github.com/JoeMayo/LinqToTwitter.git,133,510,C#,334876,0.9993380431621539,7315873,1000,main
EnoxSoftware/OpenCVForUnity,https://github.com/EnoxSoftware/OpenCVForUnity,git://github.com/EnoxSoftware/OpenCVForUnity.git,165,507,C#,2032775,1.0,1617987,106,master
getsentry/sentry-dotnet,https://github.com/getsentry/sentry-dotnet,git://github.com/getsentry/sentry-dotnet.git,195,506,C#,127660,0.989043167920391,2950295,2457,main
roozbehid/WasmWinforms,https://github.com/roozbehid/WasmWinforms,git://github.com/roozbehid/WasmWinforms.git,57,503,C#,106536,0.5732912408916483,1276449,158,master
clawsoftware/clawPDF,https://github.com/clawsoftware/clawPDF,git://github.com/clawsoftware/clawPDF.git,129,502,C#,247232,0.9142247382947976,3217539,142,master
T-Kuhn/HighPrecisionStepperJuggler,https://github.com/T-Kuhn/HighPrecisionStepperJuggler,git://github.com/T-Kuhn/HighPrecisionStepperJuggler.git,118,497,C#,157974,0.7763900396282523,7252896,205,master
pnp/PnP-Tools,https://github.com/pnp/PnP-Tools,git://github.com/pnp/PnP-Tools.git,401,493,C#,287704,0.4569532731739944,2901513,770,master
matryx/calcflow,https://github.com/matryx/calcflow,git://github.com/matryx/calcflow.git,58,491,C#,808307,0.952833062084283,12444541,496,master
planetarium/libplanet,https://github.com/planetarium/libplanet,git://github.com/planetarium/libplanet.git,140,490,C#,176185,0.9560719337531894,3968907,8632,main
ultraleap/UnityPlugin,https://github.com/ultraleap/UnityPlugin,git://github.com/ultraleap/UnityPlugin.git,160,489,C#,505933,0.987301733646736,3833664,6344,develop
delmarle/RPG-Core,https://github.com/delmarle/RPG-Core,git://github.com/delmarle/RPG-Core.git,62,488,C#,1489912,0.8192254918636956,722434,226,master
mcneel/rhino3dm,https://github.com/mcneel/rhino3dm,git://github.com/mcneel/rhino3dm.git,126,486,C#,225129,0.737775280882878,8290431,1778,main
microsoft/WindowsProtocolTestSuites,https://github.com/microsoft/WindowsProtocolTestSuites,git://github.com/microsoft/WindowsProtocolTestSuites.git,224,482,C#,430511,0.9836946118373437,242930346,4793,main
ClassicUO/ClassicUO,https://github.com/ClassicUO/ClassicUO,git://github.com/ClassicUO/ClassicUO.git,298,481,C#,119056,0.9975270594622566,5019622,7418,main
farmerbriantee/AgOpenGPS,https://github.com/farmerbriantee/AgOpenGPS,git://github.com/farmerbriantee/AgOpenGPS.git,224,479,C#,522784,0.9984568201302776,1129684,1433,master
YAFNET/YAFNET,https://github.com/YAFNET/YAFNET,git://github.com/YAFNET/YAFNET.git,219,479,C#,633605,0.7928696981490593,12722518,9147,master
vdemydiuk/mtapi,https://github.com/vdemydiuk/mtapi,git://github.com/vdemydiuk/mtapi.git,272,474,C#,106212,0.5770687196587903,810579,358,master
hhblaze/DBreeze,https://github.com/hhblaze/DBreeze,git://github.com/hhblaze/DBreeze.git,57,473,C#,599383,0.999785310650537,5653468,296,master
NPBruce/valkyrie,https://github.com/NPBruce/valkyrie,git://github.com/NPBruce/valkyrie.git,101,472,C#,263437,0.83682355272031,2720105,2834,master
ericsink/SQLitePCL.raw,https://github.com/ericsink/SQLitePCL.raw,git://github.com/ericsink/SQLitePCL.raw.git,102,472,C#,231007,0.9941913714261716,2106951,1677,master
pdone/FreeControl,https://github.com/pdone/FreeControl,git://github.com/pdone/FreeControl.git,93,466,C#,120940,0.9648652258107597,86697,27,master
BLINDED-AM-ME/UnityAssets,https://github.com/BLINDED-AM-ME/UnityAssets,git://github.com/BLINDED-AM-ME/UnityAssets.git,124,465,C#,175493,0.693740174936515,137688,44,master
IRCSS/Compute-Shaders-Fluid-Dynamic-,https://github.com/IRCSS/Compute-Shaders-Fluid-Dynamic-,git://github.com/IRCSS/Compute-Shaders-Fluid-Dynamic-.git,52,464,C#,213995,0.6550179897420194,154017,84,main
AsehesL/FogOfWar,https://github.com/AsehesL/FogOfWar,git://github.com/AsehesL/FogOfWar.git,120,464,C#,112640,0.9253067879516005,53913,46,master
vignetteapp/vignette,https://github.com/vignetteapp/vignette,git://github.com/vignetteapp/vignette.git,36,463,C#,227235,0.9914054782218231,110393,8,main
RickStrahl/Westwind.AspnetCore.LiveReload,https://github.com/RickStrahl/Westwind.AspnetCore.LiveReload,git://github.com/RickStrahl/Westwind.AspnetCore.LiveReload.git,42,457,C#,450647,0.9212916930308235,40769,214,master
Implem/Implem.Pleasanter,https://github.com/Implem/Implem.Pleasanter,git://github.com/Implem/Implem.Pleasanter.git,70,457,C#,494686,0.9435516286023844,16683360,515,main
InvertGames/uFrame-MVVM,https://github.com/InvertGames/uFrame-MVVM,git://github.com/InvertGames/uFrame-MVVM.git,126,454,C#,170305,1.0,554067,249,1.6
mono/monotouch-bindings,https://github.com/mono/monotouch-bindings,git://github.com/mono/monotouch-bindings.git,364,450,C#,230102,0.7456369655535043,1939914,1137,main
Sandrem/FlyCasual,https://github.com/Sandrem/FlyCasual,git://github.com/Sandrem/FlyCasual.git,140,446,C#,601339,0.9979866594889614,6851881,5375,development
Lunatic-Works/Nova,https://github.com/Lunatic-Works/Nova,git://github.com/Lunatic-Works/Nova.git,64,446,C#,169194,0.5427172495231792,957795,939,master
Unity-Technologies/usd-unity-sdk,https://github.com/Unity-Technologies/usd-unity-sdk,git://github.com/Unity-Technologies/usd-unity-sdk.git,73,445,C#,749964,0.5792657639929643,8164375,1264,dev
architecture-building-systems/revitpythonshell,https://github.com/architecture-building-systems/revitpythonshell,git://github.com/architecture-building-systems/revitpythonshell.git,106,437,C#,149190,0.8493079973832692,332358,331,master
alexrainman/CarouselView,https://github.com/alexrainman/CarouselView,git://github.com/alexrainman/CarouselView.git,180,436,C#,296153,0.9027062526529925,225422,236,master
takuya-takeuchi/DlibDotNet,https://github.com/takuya-takeuchi/DlibDotNet,git://github.com/takuya-takeuchi/DlibDotNet.git,145,434,C#,250753,0.6844081153431679,3299357,1036,master
cadon/ARKStatsExtractor,https://github.com/cadon/ARKStatsExtractor,git://github.com/cadon/ARKStatsExtractor.git,238,433,C#,172125,0.993306470098685,2006341,1968,dev
MatterHackers/MatterControl,https://github.com/MatterHackers/MatterControl,git://github.com/MatterHackers/MatterControl.git,177,433,C#,102896,0.8755092973454205,10435943,17072,main
malaybaku/VMagicMirror,https://github.com/malaybaku/VMagicMirror,git://github.com/malaybaku/VMagicMirror.git,35,432,C#,109988,0.9885867710952649,2552708,2531,master
Decimation/SmartImage,https://github.com/Decimation/SmartImage,git://github.com/Decimation/SmartImage.git,24,432,C#,169457,1.0,343376,899,v3
couchbase/couchbase-lite-net,https://github.com/couchbase/couchbase-lite-net,git://github.com/couchbase/couchbase-lite-net.git,130,430,C#,102643,0.9816844341134979,2449499,3385,master
ciribob/DCS-SimpleRadioStandalone,https://github.com/ciribob/DCS-SimpleRadioStandalone,git://github.com/ciribob/DCS-SimpleRadioStandalone.git,109,427,C#,702447,0.863852076923008,2894802,1288,master
Hyperparticle/nodulus,https://github.com/Hyperparticle/nodulus,git://github.com/Hyperparticle/nodulus.git,81,427,C#,441456,0.8441574117041714,1755438,207,master
feiyit/FytSoaCms,https://github.com/feiyit/FytSoaCms,git://github.com/feiyit/FytSoaCms.git,178,422,C#,101704,0.3362677448986917,735430,144,master
DarthFubuMVC/fubumvc,https://github.com/DarthFubuMVC/fubumvc,git://github.com/DarthFubuMVC/fubumvc.git,154,422,C#,197708,0.9607720820377218,4797576,4635,master
TianxingWu/OpenVHead,https://github.com/TianxingWu/OpenVHead,git://github.com/TianxingWu/OpenVHead.git,54,417,C#,143291,0.648456862591636,24856,49,master
Unity-Technologies/com.unity.cinemachine,https://github.com/Unity-Technologies/com.unity.cinemachine,git://github.com/Unity-Technologies/com.unity.cinemachine.git,105,415,C#,119977,0.9983430402250855,2478144,2112,main
aloneguid/parquet-dotnet,https://github.com/aloneguid/parquet-dotnet,git://github.com/aloneguid/parquet-dotnet.git,107,415,C#,122685,0.8505494710251691,1917204,1138,master
JaCraig/Craig-s-Utility-Library,https://github.com/JaCraig/Craig-s-Utility-Library,git://github.com/JaCraig/Craig-s-Utility-Library.git,165,413,C#,129747,0.8006585387779035,6475165,648,master
jinsek/MightyTerrainMesh,https://github.com/jinsek/MightyTerrainMesh,git://github.com/jinsek/MightyTerrainMesh.git,93,412,C#,898983,0.8605635794126211,1022575,36,master
tawnkramer/sdsandbox,https://github.com/tawnkramer/sdsandbox,git://github.com/tawnkramer/sdsandbox.git,148,412,C#,1906489,0.7205905306132979,1117254,450,master
Tewr/BlazorFileReader,https://github.com/Tewr/BlazorFileReader,git://github.com/Tewr/BlazorFileReader.git,62,412,C#,133032,0.46301134306745506,153479,294,main
Ninjajie/Fusion,https://github.com/Ninjajie/Fusion,git://github.com/Ninjajie/Fusion.git,59,410,C#,485209,0.9886593316712936,125711,47,master
zetaloop/PowerToys-CN,https://github.com/zetaloop/PowerToys-CN,git://github.com/zetaloop/PowerToys-CN.git,26,410,C#,147968,0.8029015198093994,668605,302,master
AdultLink/SphereDissolve,https://github.com/AdultLink/SphereDissolve,git://github.com/AdultLink/SphereDissolve.git,71,410,C#,242286,0.5349576244201538,420007,47,master
benaclejames/VRCFaceTracking,https://github.com/benaclejames/VRCFaceTracking,git://github.com/benaclejames/VRCFaceTracking.git,69,406,C#,148928,1.0,627699,679,master
dreamanlan/Cs2Lua,https://github.com/dreamanlan/Cs2Lua,git://github.com/dreamanlan/Cs2Lua.git,105,405,C#,222124,0.8790395367114235,8425630,702,master
Decimation/SmartImage,https://github.com/Decimation/SmartImage,git://github.com/Decimation/SmartImage.git,24,432,C#,169457,1.0,343376,899,v3
couchbase/couchbase-lite-net,https://github.com/couchbase/couchbase-lite-net,git://github.com/couchbase/couchbase-lite-net.git,130,430,C#,102643,0.9816844341134979,2449499,3385,master
ciribob/DCS-SimpleRadioStandalone,https://github.com/ciribob/DCS-SimpleRadioStandalone,git://github.com/ciribob/DCS-SimpleRadioStandalone.git,109,427,C#,702447,0.863852076923008,2894802,1288,master
Hyperparticle/nodulus,https://github.com/Hyperparticle/nodulus,git://github.com/Hyperparticle/nodulus.git,81,427,C#,441456,0.8441574117041714,1755438,207,master
feiyit/FytSoaCms,https://github.com/feiyit/FytSoaCms,git://github.com/feiyit/FytSoaCms.git,178,422,C#,101704,0.3362677448986917,735430,144,master
DarthFubuMVC/fubumvc,https://github.com/DarthFubuMVC/fubumvc,git://github.com/DarthFubuMVC/fubumvc.git,154,422,C#,197708,0.9607720820377218,4797576,4635,master
TianxingWu/OpenVHead,https://github.com/TianxingWu/OpenVHead,git://github.com/TianxingWu/OpenVHead.git,54,417,C#,143291,0.648456862591636,24856,49,master
Unity-Technologies/com.unity.cinemachine,https://github.com/Unity-Technologies/com.unity.cinemachine,git://github.com/Unity-Technologies/com.unity.cinemachine.git,105,415,C#,119977,0.9983430402250855,2478144,2112,main
aloneguid/parquet-dotnet,https://github.com/aloneguid/parquet-dotnet,git://github.com/aloneguid/parquet-dotnet.git,107,415,C#,122685,0.8505494710251691,1917204,1138,master
Taritsyn/JavaScriptEngineSwitcher,https://github.com/Taritsyn/JavaScriptEngineSwitcher,git://github.com/Taritsyn/JavaScriptEngineSwitcher.git,69,413,C#,817036,0.8011733284830723,933826,784,master
JaCraig/Craig-s-Utility-Library,https://github.com/JaCraig/Craig-s-Utility-Library,git://github.com/JaCraig/Craig-s-Utility-Library.git,165,413,C#,129747,0.8006585387779035,6475165,648,master
jinsek/MightyTerrainMesh,https://github.com/jinsek/MightyTerrainMesh,git://github.com/jinsek/MightyTerrainMesh.git,93,412,C#,898983,0.8605635794126211,1022575,36,master
tawnkramer/sdsandbox,https://github.com/tawnkramer/sdsandbox,git://github.com/tawnkramer/sdsandbox.git,148,412,C#,1906489,0.7205905306132979,1117254,450,master
Tewr/BlazorFileReader,https://github.com/Tewr/BlazorFileReader,git://github.com/Tewr/BlazorFileReader.git,62,412,C#,133032,0.46301134306745506,153479,294,main
Ninjajie/Fusion,https://github.com/Ninjajie/Fusion,git://github.com/Ninjajie/Fusion.git,59,410,C#,485209,0.9886593316712936,125711,47,master
zetaloop/PowerToys-CN,https://github.com/zetaloop/PowerToys-CN,git://github.com/zetaloop/PowerToys-CN.git,26,410,C#,147968,0.8029015198093994,668605,302,master
AdultLink/SphereDissolve,https://github.com/AdultLink/SphereDissolve,git://github.com/AdultLink/SphereDissolve.git,71,410,C#,242286,0.5349576244201538,420007,47,master
benaclejames/VRCFaceTracking,https://github.com/benaclejames/VRCFaceTracking,git://github.com/benaclejames/VRCFaceTracking.git,69,406,C#,148928,1.0,627699,679,master
dreamanlan/Cs2Lua,https://github.com/dreamanlan/Cs2Lua,git://github.com/dreamanlan/Cs2Lua.git,105,405,C#,222124,0.8790395367114235,8425630,702,master
IndieVisualLab/UnityGraphicsProgramming,https://github.com/IndieVisualLab/UnityGraphicsProgramming,git://github.com/IndieVisualLab/UnityGraphicsProgramming.git,77,403,C#,186169,0.8354037507649484,323536,54,master
AlturosDestinations/Alturos.Yolo,https://github.com/AlturosDestinations/Alturos.Yolo,git://github.com/AlturosDestinations/Alturos.Yolo.git,128,402,C#,124848,0.9986985460900606,80574,292,master
LunaMultiplayer/LunaMultiplayer,https://github.com/LunaMultiplayer/LunaMultiplayer,git://github.com/LunaMultiplayer/LunaMultiplayer.git,144,399,C#,299682,0.9901645246648518,2574102,4057,master
yukuyoulei/ILRuntime_HotGames,https://github.com/yukuyoulei/ILRuntime_HotGames,git://github.com/yukuyoulei/ILRuntime_HotGames.git,114,398,C#,143943,0.9917461995886457,7090544,174,master
GregBahm/PlaceViewer,https://github.com/GregBahm/PlaceViewer,git://github.com/GregBahm/PlaceViewer.git,42,390,C#,104428,0.6380305602716468,43217,26,master
maxim-saplin/CrossPlatformDiskTest,https://github.com/maxim-saplin/CrossPlatformDiskTest,git://github.com/maxim-saplin/CrossPlatformDiskTest.git,31,388,C#,508232,1.0,352911,230,master
mosa/MOSA-Project,https://github.com/mosa/MOSA-Project,git://github.com/mosa/MOSA-Project.git,83,385,C#,419248,0.9989846998850455,7441466,6908,master
xamarin/app-crm,https://github.com/xamarin/app-crm,git://github.com/xamarin/app-crm.git,259,384,C#,116347,0.7621184974384664,495973,788,master
microsoft/sqltoolsservice,https://github.com/microsoft/sqltoolsservice,git://github.com/microsoft/sqltoolsservice.git,142,384,C#,282588,0.8676569382165389,12135338,2070,main
CircumSpector/DS4Windows,https://github.com/CircumSpector/DS4Windows,git://github.com/CircumSpector/DS4Windows.git,31,384,C#,197510,0.7696480953581939,2902119,5729,devel
google/play-unity-plugins,https://github.com/google/play-unity-plugins,git://github.com/google/play-unity-plugins.git,114,382,C#,178784,0.9972719581470034,1212939,211,master
googleanalytics/google-analytics-plugin-for-unity,https://github.com/googleanalytics/google-analytics-plugin-for-unity,git://github.com/googleanalytics/google-analytics-plugin-for-unity.git,160,379,C#,232772,0.6260112528485358,172791,101,master
Reinisch/Warcraft-Arena-Unity,https://github.com/Reinisch/Warcraft-Arena-Unity,git://github.com/Reinisch/Warcraft-Arena-Unity.git,108,379,C#,192762,0.9518780454010115,1648767,510,master
hprose/hprose-dotnet,https://github.com/hprose/hprose-dotnet,git://github.com/hprose/hprose-dotnet.git,97,376,C#,388066,1.0,1491950,1068,master
LayoutFarm/Typography,https://github.com/LayoutFarm/Typography,git://github.com/LayoutFarm/Typography.git,80,376,C#,141050,0.9989776891335497,6616459,3247,master
Azure/azure-libraries-for-net,https://github.com/Azure/azure-libraries-for-net,git://github.com/Azure/azure-libraries-for-net.git,197,371,C#,123075,0.998916573137724,61392108,919,master
Esri/arcgis-maps-sdk-dotnet-samples,https://github.com/Esri/arcgis-maps-sdk-dotnet-samples,git://github.com/Esri/arcgis-maps-sdk-dotnet-samples.git,506,370,C#,422337,0.951135210713659,6195768,2767,main
GowenGit/docnet,https://github.com/GowenGit/docnet,git://github.com/GowenGit/docnet.git,83,370,C#,174511,0.9903448049065229,301149,126,master
BoyanTata/AP01,https://github.com/BoyanTata/AP01,git://github.com/BoyanTata/AP01.git,170,369,C#,455568,0.5104148774323363,998445,20,master
Ideefixze/DTerrain,https://github.com/Ideefixze/DTerrain,git://github.com/Ideefixze/DTerrain.git,43,369,C#,105316,0.998263692672696,5502702,78,master
genielabs/HomeGenie,https://github.com/genielabs/HomeGenie,git://github.com/genielabs/HomeGenie.git,153,367,C#,132843,0.7593701659966037,803119,1185,master
mikefourie-zz/MSBuildExtensionPack,https://github.com/mikefourie-zz/MSBuildExtensionPack,git://github.com/mikefourie-zz/MSBuildExtensionPack.git,107,365,C#,110424,0.9982338112023761,16619438,950,master
UWPCommunity/Quarrel,https://github.com/UWPCommunity/Quarrel,git://github.com/UWPCommunity/Quarrel.git,29,364,C#,577865,0.538227995040484,1674747,5090,rewrite/main
Mongo2Go/Mongo2Go,https://github.com/Mongo2Go/Mongo2Go,git://github.com/Mongo2Go/Mongo2Go.git,70,363,C#,484923,0.9953639349863713,128176,281,master
DataDog/dd-trace-dotnet,https://github.com/DataDog/dd-trace-dotnet,git://github.com/DataDog/dd-trace-dotnet.git,122,363,C#,121040,0.7348798746271046,32106305,3638,master
lordofduct/spacepuppy-unity-framework,https://github.com/lordofduct/spacepuppy-unity-framework,git://github.com/lordofduct/spacepuppy-unity-framework.git,71,363,C#,108342,0.9980818792440993,5822645,445,master
n2cms/n2cms,https://github.com/n2cms/n2cms,git://github.com/n2cms/n2cms.git,201,362,C#,202727,0.7722288791064634,7709147,5185,master
nashnie/MotionMatching,https://github.com/nashnie/MotionMatching,git://github.com/nashnie/MotionMatching.git,61,361,C#,178648,0.959451080467545,187234,90,master
EsProgram/uSpringBone,https://github.com/EsProgram/uSpringBone,git://github.com/EsProgram/uSpringBone.git,62,361,C#,140535,0.4673188736915359,289426,40,master
WindowsGSM/WindowsGSM,https://github.com/WindowsGSM/WindowsGSM,git://github.com/WindowsGSM/WindowsGSM.git,78,360,C#,138584,1.0,598667,235,master
winddyhe/knight,https://github.com/winddyhe/knight,git://github.com/winddyhe/knight.git,77,359,C#,272779,0.9912389737522893,3867642,514,master
Esri/arcgis-osm-editor,https://github.com/Esri/arcgis-osm-editor,git://github.com/Esri/arcgis-osm-editor.git,127,359,C#,106070,0.9309972845154098,2501073,200,master
ncatlin/rgat,https://github.com/ncatlin/rgat,git://github.com/ncatlin/rgat.git,38,358,C#,115052,0.8288306442330814,2340355,1019,master
simon-knuth/scanner,https://github.com/simon-knuth/scanner,git://github.com/simon-knuth/scanner.git,20,358,C#,405601,1.0,853797,496,main
KeyPuncher/WiinUPro,https://github.com/KeyPuncher/WiinUPro,git://github.com/KeyPuncher/WiinUPro.git,49,357,C#,139289,0.766178368999857,1628601,536,master
CragonGame/CasinosClient,https://github.com/CragonGame/CasinosClient,git://github.com/CragonGame/CasinosClient.git,239,356,C#,1059426,0.8813661327147799,24689609,460,master
yukihiko/ThreeDPoseUnitySample,https://github.com/yukihiko/ThreeDPoseUnitySample,git://github.com/yukihiko/ThreeDPoseUnitySample.git,76,356,C#,228320,0.8493177417175796,56579,12,master
axzxs2001/Asp.NetCoreExperiment,https://github.com/axzxs2001/Asp.NetCoreExperiment,git://github.com/axzxs2001/Asp.NetCoreExperiment.git,225,352,C#,123506,0.4994626903690954,6133251,1554,master
msawczyn/EFDesigner,https://github.com/msawczyn/EFDesigner,git://github.com/msawczyn/EFDesigner.git,61,352,C#,2473617,0.9441672199989913,7469457,933,master
beetlex-io/Bumblebee,https://github.com/beetlex-io/Bumblebee,git://github.com/beetlex-io/Bumblebee.git,75,351,C#,206789,1.0,237737,123,master
FlashShifter/StardewValleyExpanded,https://github.com/FlashShifter/StardewValleyExpanded,git://github.com/FlashShifter/StardewValleyExpanded.git,49,351,C#,700427,1.0,267206,70,master
octgn/OCTGN,https://github.com/octgn/OCTGN,git://github.com/octgn/OCTGN.git,130,350,C#,281870,0.9601163142011444,4147064,6573,master
xamarin/Monkey.BluetoothLE,https://github.com/xamarin/Monkey.BluetoothLE,git://github.com/xamarin/Monkey.BluetoothLE.git,232,348,C#,175854,1.0,169816,424,master
Pyrdacor/Ambermoon.net,https://github.com/Pyrdacor/Ambermoon.net,git://github.com/Pyrdacor/Ambermoon.net.git,17,347,C#,1820077,0.9979435608780152,4117094,2161,master
Chinchilla-Software-Com/CQRS,https://github.com/Chinchilla-Software-Com/CQRS,git://github.com/Chinchilla-Software-Com/CQRS.git,80,343,C#,142146,1.0,5140199,1848,master
MediaPortal/MediaPortal-2,https://github.com/MediaPortal/MediaPortal-2,git://github.com/MediaPortal/MediaPortal-2.git,113,341,C#,446703,0.9037104242562886,24540215,13702,master
Unity-Technologies/MeasuredMaterialLibraryHDRP,https://github.com/Unity-Technologies/MeasuredMaterialLibraryHDRP,git://github.com/Unity-Technologies/MeasuredMaterialLibraryHDRP.git,94,340,C#,1551577,1.0,6101,5,master
FlameskyDexive/Legends-Of-Heroes,https://github.com/FlameskyDexive/Legends-Of-Heroes,git://github.com/FlameskyDexive/Legends-Of-Heroes.git,81,340,C#,597310,0.9440673006793607,2632813,250,master
Kooboo/CMS,https://github.com/Kooboo/CMS,git://github.com/Kooboo/CMS.git,228,339,C#,110278,0.49932419081593754,9724055,899,master
punker76/simple-music-player,https://github.com/punker76/simple-music-player,git://github.com/punker76/simple-music-player.git,122,338,C#,158452,0.9891157371529355,740274,676,develop
dudu502/LittleBee,https://github.com/dudu502/LittleBee,git://github.com/dudu502/LittleBee.git,76,337,C#,1364749,0.9820222382260502,10765571,106,master
tommyettinger/IsoVoxel,https://github.com/tommyettinger/IsoVoxel,git://github.com/tommyettinger/IsoVoxel.git,25,337,C#,104045,1.0,620803,42,master
microsoft/SmartKG,https://github.com/microsoft/SmartKG,git://github.com/microsoft/SmartKG.git,70,335,C#,512353,0.6648946094744258,238759,185,master
pascalabcnet/pascalabcnet,https://github.com/pascalabcnet/pascalabcnet,git://github.com/pascalabcnet/pascalabcnet.git,93,334,C#,757600,0.46465260585957513,33119810,4593,master
dotnetprojects/DotNetSiemensPLCToolBoxLibrary,https://github.com/dotnetprojects/DotNetSiemensPLCToolBoxLibrary,git://github.com/dotnetprojects/DotNetSiemensPLCToolBoxLibrary.git,184,333,C#,144372,0.848195864633736,4088947,1175,master
freezy/VisualPinball.Engine,https://github.com/freezy/VisualPinball.Engine,git://github.com/freezy/VisualPinball.Engine.git,54,332,C#,364847,0.9597949379198469,4614982,3208,master
delight-dev/Delight,https://github.com/delight-dev/Delight,git://github.com/delight-dev/Delight.git,24,331,C#,234251,0.9825668318572631,4135105,433,master
TencentCloud/tencentcloud-sdk-dotnet,https://github.com/TencentCloud/tencentcloud-sdk-dotnet,git://github.com/TencentCloud/tencentcloud-sdk-dotnet.git,125,331,C#,106281,1.0,87174832,909,master
wieslawsoltes/Svg.Skia,https://github.com/wieslawsoltes/Svg.Skia,git://github.com/wieslawsoltes/Svg.Skia.git,48,329,C#,316596,0.9911947312146778,772219,2993,master
keiwando/evolution,https://github.com/keiwando/evolution,git://github.com/keiwando/evolution.git,52,326,C#,166335,0.6805030894344634,930081,321,master
keijiro/KinoObscurance,https://github.com/keijiro/KinoObscurance,git://github.com/keijiro/KinoObscurance.git,38,326,C#,102540,0.9191846256387469,49647,127,master
ixre/cms,https://github.com/ixre/cms,git://github.com/ixre/cms.git,175,324,C#,214136,0.5419737394182845,2548541,954,main
tuespetre/TuesPechkin,https://github.com/tuespetre/TuesPechkin,git://github.com/tuespetre/TuesPechkin.git,183,324,C#,198650,0.9747841396095925,138974,190,develop
Viagi/LandlordsCore,https://github.com/Viagi/LandlordsCore,git://github.com/Viagi/LandlordsCore.git,168,324,C#,148718,0.9017672712831287,3678462,1327,master
dropbox/dropbox-sdk-dotnet,https://github.com/dropbox/dropbox-sdk-dotnet,git://github.com/dropbox/dropbox-sdk-dotnet.git,470,323,C#,384712,0.9915690933234862,24849013,306,main
Justin-sky/Nice-Lua,https://github.com/Justin-sky/Nice-Lua,git://github.com/Justin-sky/Nice-Lua.git,81,321,C#,103681,0.7527062876313293,2257114,138,master
WolfireGames/7DFPS,https://github.com/WolfireGames/7DFPS,git://github.com/WolfireGames/7DFPS.git,100,319,C#,1050570,0.9953023671978205,2783166,1172,master
Koziev/NLP_Datasets,https://github.com/Koziev/NLP_Datasets,git://github.com/Koziev/NLP_Datasets.git,50,319,C#,1183463,0.6895325795547267,35493,105,master
jorgejgnz/HPTK-Sample,https://github.com/jorgejgnz/HPTK-Sample,git://github.com/jorgejgnz/HPTK-Sample.git,42,318,C#,665963,0.9649245030761479,7512467,37,master
xamarin/mac-samples,https://github.com/xamarin/mac-samples,git://github.com/xamarin/mac-samples.git,254,317,C#,146936,0.9385042592835511,2625720,813,main
RosaryMala/armok-vision,https://github.com/RosaryMala/armok-vision,git://github.com/RosaryMala/armok-vision.git,28,317,C#,212029,0.906415454700526,3836543,1781,master
geluk/pass-winmenu,https://github.com/geluk/pass-winmenu,git://github.com/geluk/pass-winmenu.git,22,316,C#,104263,0.9901661813447874,388663,643,master
