"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DLOC","LDC","LLDC","LLOC","LOC","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L3151","set_StarredUrl","HedgeModManager.GitHub.UserInfo.StarredUrl.setvoid","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","43","41","43","45","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3153","get_SubscriptionsUrl","HedgeModManager.GitHub.UserInfo.SubscriptionsUrl.getSystem.Uri","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","46","39","46","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3156","set_SubscriptionsUrl","HedgeModManager.GitHub.UserInfo.SubscriptionsUrl.setvoid","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","46","44","46","48","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3158","get_OrganizationsUrl","HedgeModManager.GitHub.UserInfo.OrganizationsUrl.getSystem.Uri","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","49","39","49","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3161","set_OrganizationsUrl","HedgeModManager.GitHub.UserInfo.OrganizationsUrl.setvoid","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","49","44","49","48","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3163","get_ReposUrl","HedgeModManager.GitHub.UserInfo.ReposUrl.getSystem.Uri","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","52","31","52","35","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3166","set_ReposUrl","HedgeModManager.GitHub.UserInfo.ReposUrl.setvoid","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","52","36","52","40","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3168","get_EventsUrl","HedgeModManager.GitHub.UserInfo.EventsUrl.getstring","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","55","35","55","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3171","set_EventsUrl","HedgeModManager.GitHub.UserInfo.EventsUrl.setvoid","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","55","40","55","44","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3173","get_ReceivedEventsUrl","HedgeModManager.GitHub.UserInfo.ReceivedEventsUrl.getSystem.Uri","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","58","40","58","44","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3176","set_ReceivedEventsUrl","HedgeModManager.GitHub.UserInfo.ReceivedEventsUrl.setvoid","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","58","45","58","49","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3178","get_Type","HedgeModManager.GitHub.UserInfo.Type.getstring","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","61","30","61","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3181","set_Type","HedgeModManager.GitHub.UserInfo.Type.setvoid","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","61","35","61","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3183","get_SiteAdmin","HedgeModManager.GitHub.UserInfo.SiteAdmin.getbool","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","64","33","64","37","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3186","set_SiteAdmin","HedgeModManager.GitHub.UserInfo.SiteAdmin.setvoid","L2769","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\UserInfo.cs","64","38","64","42","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3188","get_ID","HedgeModManager.GitHub.WorkflowRunInfo.ID.getulong","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","13","27","13","31","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3191","set_ID","HedgeModManager.GitHub.WorkflowRunInfo.ID.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","13","32","13","36","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3193","get_Name","HedgeModManager.GitHub.WorkflowRunInfo.Name.getstring","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","16","30","16","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3196","set_Name","HedgeModManager.GitHub.WorkflowRunInfo.Name.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","16","35","16","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3198","get_NodeID","HedgeModManager.GitHub.WorkflowRunInfo.NodeID.getstring","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","19","32","19","36","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3201","set_NodeID","HedgeModManager.GitHub.WorkflowRunInfo.NodeID.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","19","37","19","41","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3203","get_HeadBranch","HedgeModManager.GitHub.WorkflowRunInfo.HeadBranch.getstring","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","22","36","22","40","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3206","set_HeadBranch","HedgeModManager.GitHub.WorkflowRunInfo.HeadBranch.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","22","41","22","45","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3208","get_HeadSHA","HedgeModManager.GitHub.WorkflowRunInfo.HeadSHA.getstring","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","25","33","25","37","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3211","set_HeadSHA","HedgeModManager.GitHub.WorkflowRunInfo.HeadSHA.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","25","38","25","42","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3213","get_RunNumber","HedgeModManager.GitHub.WorkflowRunInfo.RunNumber.getulong","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","28","34","28","38","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3216","set_RunNumber","HedgeModManager.GitHub.WorkflowRunInfo.RunNumber.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","28","39","28","43","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3218","get_Event","HedgeModManager.GitHub.WorkflowRunInfo.Event.getstring","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","31","31","31","35","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3221","set_Event","HedgeModManager.GitHub.WorkflowRunInfo.Event.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","31","36","31","40","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3223","get_Status","HedgeModManager.GitHub.WorkflowRunInfo.Status.getstring","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","34","32","34","36","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3226","set_Status","HedgeModManager.GitHub.WorkflowRunInfo.Status.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","34","37","34","41","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3228","get_Conclusion","HedgeModManager.GitHub.WorkflowRunInfo.Conclusion.getstring","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","37","36","37","40","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3231","set_Conclusion","HedgeModManager.GitHub.WorkflowRunInfo.Conclusion.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","37","41","37","45","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3233","get_WorkflowID","HedgeModManager.GitHub.WorkflowRunInfo.WorkflowID.getulong","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","40","35","40","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3236","set_WorkflowID","HedgeModManager.GitHub.WorkflowRunInfo.WorkflowID.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","40","40","40","44","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3238","get_CheckSuiteID","HedgeModManager.GitHub.WorkflowRunInfo.CheckSuiteID.getulong","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","43","37","43","41","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3241","set_CheckSuiteID","HedgeModManager.GitHub.WorkflowRunInfo.CheckSuiteID.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","43","42","43","46","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3243","get_CheckSuiteNodeID","HedgeModManager.GitHub.WorkflowRunInfo.CheckSuiteNodeID.getstring","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","46","42","46","46","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3246","set_CheckSuiteNodeID","HedgeModManager.GitHub.WorkflowRunInfo.CheckSuiteNodeID.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","46","47","46","51","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3248","get_URL","HedgeModManager.GitHub.WorkflowRunInfo.URL.getSystem.Uri","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","52","26","52","30","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3251","set_URL","HedgeModManager.GitHub.WorkflowRunInfo.URL.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","52","31","52","35","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3253","get_HTMLURL","HedgeModManager.GitHub.WorkflowRunInfo.HTMLURL.getSystem.Uri","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","55","30","55","34","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3256","set_HTMLURL","HedgeModManager.GitHub.WorkflowRunInfo.HTMLURL.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","55","35","55","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3258","get_CreatedAt","HedgeModManager.GitHub.WorkflowRunInfo.CreatedAt.getSystem.DateTimeOffset","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","60","43","60","47","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3261","set_CreatedAt","HedgeModManager.GitHub.WorkflowRunInfo.CreatedAt.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","60","48","60","52","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3263","get_UpdatedAt","HedgeModManager.GitHub.WorkflowRunInfo.UpdatedAt.getSystem.DateTimeOffset","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","63","43","63","47","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3266","set_UpdatedAt","HedgeModManager.GitHub.WorkflowRunInfo.UpdatedAt.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","63","48","63","52","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3268","get_ArtifactsURL","HedgeModManager.GitHub.WorkflowRunInfo.ArtifactsURL.getSystem.Uri","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","68","35","68","39","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3271","set_ArtifactsURL","HedgeModManager.GitHub.WorkflowRunInfo.ArtifactsURL.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","68","40","68","44","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3273","get_HeadCommit","HedgeModManager.GitHub.WorkflowRunInfo.HeadCommit.getHedgeModManager.GitHub.CommitInfo","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","73","40","73","44","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3276","set_HeadCommit","HedgeModManager.GitHub.WorkflowRunInfo.HeadCommit.setvoid","L2935","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\GitHub\WorkflowRunInfo.cs","73","45","73","49","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3531","<>f__(bool, [HedgeModManager.Themes.ThemeEntry])","HedgeModManager.HedgeApp.Main(string[])void.<>f__(bool, [HedgeModManager.Themes.ThemeEntry])","L3365","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","200","59","200","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3689","<>f__(bool, [HedgeModManager.GameInstall])","HedgeModManager.HedgeApp.FindAndSetLocalGame()HedgeModManager.GameInstall.<>f__(bool, [HedgeModManager.GameInstall])","L3688","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","328","65","328","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3762","<>f__(bool, [string])","HedgeModManager.HedgeApp.LoadLanguageFolder()void.<>f__(bool, [string])","L3525","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","465","85","465","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3772","<>f__(bool, [HedgeModManager.Languages.LangEntry])","HedgeModManager.HedgeApp.LoadLanguageFolder()void.<>f__(bool, [HedgeModManager.Languages.LangEntry])","L3525","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","468","47","468","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3779","<>f__(bool, [HedgeModManager.Languages.LangEntry])","HedgeModManager.HedgeApp.LoadLanguageFolder()void.<>f__(bool, [HedgeModManager.Languages.LangEntry])","L3525","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","470","58","470","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3799","<>f__(bool, [HedgeModManager.Languages.LangEntry])","HedgeModManager.HedgeApp.GetClosestCulture(string)HedgeModManager.Languages.LangEntry.<>f__(bool, [HedgeModManager.Languages.LangEntry])","L3549","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","488","65","488","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3801","<>f__(bool, [HedgeModManager.Languages.LangEntry])","HedgeModManager.HedgeApp.GetClosestCulture(string)HedgeModManager.Languages.LangEntry.<>f__(bool, [HedgeModManager.Languages.LangEntry])","L3549","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","493","61","493","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3847","<>f__(bool, [HedgeModManager.GameInstall])","HedgeModManager.HedgeApp.GetGameInstall(HedgeModManager.Game)HedgeModManager.GameInstall.<>f__(bool, [HedgeModManager.GameInstall])","L3844","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","611","48","611","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3905","<>f__(void)","HedgeModManager.HedgeApp.CreateOKMessageBox(string, string)HedgeModManager.HedgeMessageBox.<>f__(void)","L2461","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","687","56","687","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3925","<>f__(void, [System.Exception])","HedgeModManager.HedgeApp.InstallOtherLoader(bool)bool.<>f__(void, [System.Exception])","L3909","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","738","46","755","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4004","<>f__(bool, [HedgeModManager.GitHub.ArtifactInfo])","HedgeModManager.HedgeApp.CheckForUpdatesDevAsync()System.Threading.Tasks.Task<(bool, HedgeModManager.GitHub.WorkflowRunInfo, HedgeModManager.GitHub.ArtifactInfo)>.<>f__(bool, [HedgeModManager.GitHub.ArtifactInfo])","L3980","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","835","54","835","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4021","<>f__(bool, [HedgeModManager.GitHub.GHCommitInfo])","HedgeModManager.HedgeApp.GetGitChangeLog(string)System.Threading.Tasks.Task<string>.<>f__(bool, [HedgeModManager.GitHub.GHCommitInfo])","L4013","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","846","49","846","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4064","<>f__(bool, [System.IO.Compression.ZipArchiveEntry])","HedgeModManager.HedgeApp.PerformUpdate(string, string)void.<>f__(bool, [System.IO.Compression.ZipArchiveEntry])","L4038","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","876","60","876","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4423","<>f__(void, [object, System.EventArgs])","HedgeModManager.HedgeApp.TabControl_SelectionChanged(object, System.Windows.Controls.SelectionChangedEventArgs)void.<>f__(void, [object, System.EventArgs])","L4324","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","1165","58","1165","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4426","<>f__(void, [object, System.EventArgs])","HedgeModManager.HedgeApp.TabControl_SelectionChanged(object, System.Windows.Controls.SelectionChangedEventArgs)void.<>f__(void, [object, System.EventArgs])","L4324","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","1166","57","1166","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4416","CreateAnimation","HedgeModManager.HedgeApp.TabControl_SelectionChanged(object, System.Windows.Controls.SelectionChangedEventArgs).CreateAnimation(double, double, System.EventHandler)System.Windows.Media.Animation.AnimationTimeline","L4324","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","1172","13","1181","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
